id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
18	619.2	0.5	42904.3	0.0	73	4234	4672	3942	0.0	0.0	151.7	58.0	25.0	0.0	62.6125827849	
19	704.0	15.6	53081.8	0.0	84	13944	14028	14028	1.0	1.45454545455	268.090909091	82.3636363636	26.7272727273	1.27272727273	85.8076517044	
20	1125.2	19.1	54923.7	0.1	118	23246	23128	23128	244.8	1.8	243.4	102.9	8.0	0.0	116.875286868	
21	711.6	3.2	57182.0	0.0	122	19276	19520	20008	21.2	1.4	733.5	83.1	15.0	0.0	120.804832719	
22	1195.4	1.6	85391.6	0.2	74	10730	10952	10878	60.6	4.0	280.0	63.7	41.7	0.0	86.1144395135	
23	2587.5	1.0	150326.0	0.0	61	7198	9028	2440	57.5	4.8	965.9	47.5	14.8	10.8	86.1252808614	
24	1645.8	2.9	120546.6	0.1	149	25032	22499	22350	26.5	9.8	937.2	173.9	25.6	3.7	156.780154678	
25	1331.9	5.3	96218.8	0.3	134	5226	4690	4690	70.0	9.9	313.4	120.7	28.5	8.0	109.245716628	
26	6996.9	16.5	260454.9	0.3	117	6552	6903	5967	73.0	14.0	2382.6	103.1	50.7	7.4	186.034101425	
27	229.8	1.0	20461.1	0.0	59	1475	1475	1475	0.0	0.0	37.0	21.0	3.4	0.0	44.1756148866	
28	1347.81818182	14.4545454545	75517.3636364	1.0	122	17202	16958	16714	55.1	10.1	578.5	128.9	28.4	6.6	131.610787851	
29	1069.8	4.5	114900.0	0.7	90	3960	3420	3240	28.4166666667	1.08333333333	73.6666666667	28.1666666667	13.75	0.0	82.5284139043	
30	400.9	1.6	34457.6	0.1	42	1848	1932	1974	18.0	3.3	234.7	42.9	9.8	1.6	36.5001506977	
31	983.8	0.6	57975.3	0.0	120	10080	19200	9960	8.8	4.6	335.1	152.5	14.8	0.4	114.874390911	
32	4201.9	1.1	144473.9	0.1	76	6232	5472	5700	27.1	5.2	369.5	76.0	39.8	3.0	110.307000265	
33	989.1	0.4	69143.4	0.0	137	26030	26030	25893	0.0	0.0	1772.1	172.0	13.3	0.0	134.150693722	
34	696.0	7.0	35818.0	0.0	56	5152	4928	4536	39.3	1.8	141.2	30.3	19.9	0.0	55.9853338399	
35	813.4	11.6	48013.6	0.0	62	9114	9176	9238	36.5454545455	2.54545454545	420.272727273	54.4545454545	13.0	0.0	68.5205258915	
36	1015.8	1.5	51572.9	0.2	100	11600	10700	9900	111.1	1.7	153.4	56.8	24.3	0.0	98.7027394734	
37	2128.4	0.7	128349.6	0.0	40	2000	1960	1880	195.4	44.7	55.5	33.7	15.1	3.3	60.6776665874	
38	891.9	2.9	76348.4	0.0	84	14196	14364	13776	38.4	4.4	313.3	95.1	23.1	2.7	87.2577234337	
39	421.4	2.3	48322.4	0.0	39	3822	3822	3744	1.0	0.8	426.7	18.8	12.3	0.8	38.9238135485	
40	1458.09090909	66.7272727273	172550.181818	1.09090909091	137	20139	20824	19728	49.4	14.3	386.1	131.3	52.0	5.6	146.321239978	
41	650.2	2.0	51473.7	0.0	52	5564	5720	5720	43.1	1.7	1166.3	19.4	10.0	0.0	53.7137574278	
42	1018.5	0.3	66059.8	0.4	122	18910	19276	19276	8.2	0.0	318.8	108.1	27.3	0.0	123.714953916	
43	825.2	0.7	51543.9	0.0	59	2537	2419	2301	29.4	1.0	254.0	62.0	17.0	0.0	53.9644272115	
44	1276.5	9.2	126175.7	0.0	125	6875	6750	6625	34.0	63.3	311.3	97.6	26.6	49.1	130.664034227	
