id	user	nice	cntx	major_fault	duration	R*duration	G*duration	B*duration	fsync	bind	recvfrom	sendto	dup	poll	energy	
40	1114.5	1.08333333333	103014.916667	0.666666666667	203	4872	4872	5075	320.25	8.0	842.0	70.0	17.0	8.0	144.545431646	
41	1142.36363636	0.727272727273	47593.3636364	6.90909090909	219	21243	27375	13578	1.0	1.0	215.2	117.0	19.0	0.0	172.835024253	
42	1074.83333333	1.58333333333	39995.1666667	19.0	127	18542	17399	15113	38.0	1.0	102.5	36.0	16.0	0.0	119.15014001	
43	678.916666667	2.25	42724.75	7.91666666667	175	10500	18375	16275	55.8	1.2	155.0	69.4	10.4	0.2	135.698400611	
44	793.416666667	1.0	35692.0	1.0	192	15552	13248	8448	47.8	1.0	76.0	68.0	5.0	0.0	141.360941952	
45	1430.75	1.16666666667	72812.0833333	27.75	149	23989	23840	23542	95.0	2.0	208.8	79.0	49.0	0.0	141.753309837	
46	1266.08333333	1.33333333333	52370.3333333	45.4166666667	111	14763	15762	16095	105.4	7.0	131.8	40.0	16.0	3.0	100.909717357	
47	1004.83333333	2.41666666667	67363.75	0.166666666667	186	33294	24738	16182	1.0	8.0	165.0	115.0	10.0	0.0	171.514502751	
48	2130.41666667	213.75	202394.0	40.25	162	24786	24948	24624	518.0	31.8	2976.0	94.6	28.0	28.8	174.019329251	
49	755.583333333	1.58333333333	50157.75	30.5	138	26634	27048	27876	28.4	3.8	130.2	43.0	18.2	2.8	127.862906842	
50	2538.08333333	1.33333333333	146607.833333	15.6666666667	193	13124	12352	12545	49.0	1.0	437.0	146.0	28.75	0.0	176.953455579	
